web-scraper-order,web-scraper-start-url,Type_Chaussures,Prix,Adresse,Image_lien-src
"1752680733-6608","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Baskets Stan Smith","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3949517_uploaded_image1_1667517000.jpg"
"1752680733-6609","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3948910_uploaded_image1_1667491620.jpg"
"1752680733-6610","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3948923_uploaded_image1_1667491856.jpg"
"1752680733-6611","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures Stan Smith","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3948918_uploaded_image1_1667491783.jpg"
"1752680733-6612","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","15 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3989636_uploaded_image1_1669967387.jpg"
"1752680733-6613","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Baskets homme","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3989094_uploaded_image1_1669924937.jpg"
"1752680733-6614","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3988639_uploaded_image2_1669909241.jpeg"
"1752680733-6615","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3944972_uploaded_image1_1667320068.jpg"
"1752680733-6616","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3945608_uploaded_image1_1667343419.jpg"
"1752680733-6617","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3944985_uploaded_image1_1667320321.jpg"
"1752680733-6618","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3943770_uploaded_image1_1667258534.jpg"
"1752680733-6619","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Baskets homme","30 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3986396_uploaded_image1_1669813246.jpg"
"1752680733-6620","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Baskets Jordan","35 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3985226_uploaded_image2_1669738173.jpeg"
"1752680733-6621","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","18 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3947661_uploaded_image1_1667438497.jpg"
"1752680733-6622","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3942030_uploaded_image1_1667154644.jpg"
"1752680733-6623","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures Stan Smith","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3942040_uploaded_image1_1667154849.jpg"
"1752680733-6624","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3942054_uploaded_image1_1667155173.jpg"
"1752680733-6625","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3942049_uploaded_image1_1667155006.jpg"
"1752680733-6626","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3942027_uploaded_image1_1667154567.jpg"
"1752680733-6627","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures Jordan","18 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_3984331_uploaded_image1_1669683654.jpg"
"1752680733-6628","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","8 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3938882_uploaded_image1_1666910926.jpg"
"1752680733-6629","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3938890_uploaded_image1_1666911155.jpg"
"1752680733-6630","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Wallabess homme","16 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3938891_uploaded_image1_1666911268.jpg"
"1752680733-6631","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3938877_uploaded_image1_1666910774.jpg"
"1752680733-6632","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures  Berluti","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3981194_uploaded_image3_1669464677.jpeg"
"1752680733-6633","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","Prix sur demande","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3980636_uploaded_image1_1669414712.jpg"
"1752680733-6634","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures en cuir","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3936948_uploaded_image1_1666796915.jpg"
"1752680733-6635","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3979279_uploaded_image1_1669328909.jpg"
"1752680733-6636","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures en cuir","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3935632_uploaded_image1_1666714690.jpg"
"1752680743-6637","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Sandales orthopédiques","10 500CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4020080_uploaded_image1_1671749816.jpg"
"1752680743-6638","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","25 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4019705_uploaded_image2_1671729663.jpeg"
"1752680743-6639","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","1 100CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4019665_uploaded_image1_1671728302.jpg"
"1752680743-6640","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3976361_uploaded_image1_1669154665.jpg"
"1752680743-6641","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3976358_uploaded_image1_1669154542.jpg"
"1752680743-6642","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","30 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3976373_uploaded_image1_1669155068.jpg"
"1752680743-6643","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3976377_uploaded_image1_1669155364.jpg"
"1752680743-6644","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","25 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4018687_uploaded_image1_1671652562.jpg"
"1752680743-6645","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","40 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4018679_uploaded_image1_1671652196.jpg"
"1752680743-6646","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4018671_uploaded_image1_1671651632.jpg"
"1752680743-6647","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Sandales homme","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4018639_uploaded_image1_1671649695.jpg"
"1752680743-6648","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Sandales homme","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4018638_uploaded_image1_1671649606.jpg"
"1752680743-6649","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Sandales homme","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4018636_uploaded_image1_1671649549.jpg"
"1752680743-6650","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Baskets Nike Air Jordan 1","17 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4018509_uploaded_image1_1671642827.jpg"
"1752680743-6651","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3974725_uploaded_image1_1669055165.jpg"
"1752680743-6652","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3974717_uploaded_image1_1669054617.jpg"
"1752680743-6653","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chemise homme","7 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3974720_uploaded_image1_1669054667.jpg"
"1752680743-6654","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4018100_uploaded_image1_1671623091.jpg"
"1752680743-6655","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures Adidas","30 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4017659_uploaded_image1_1671588365.jpg"
"1752680743-6656","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Baskets Adidas","13 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_4016825_uploaded_image3_1671551647.jpeg"
"1752680743-6657","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Souliers homme","15 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_4016820_uploaded_image1_1671551495.jpg"
"1752680743-6658","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures Vans montantes","12 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_4016818_uploaded_image1_1671551435.jpg"
"1752680743-6659","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Baskets Nike Air Force 1","12 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_4016813_uploaded_image1_1671551309.jpg"
"1752680743-6660","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3973618_uploaded_image1_1668985822.jpg"
"1752680743-6661","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures Stan Smith","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3973636_uploaded_image1_1668986710.jpg"
"1752680743-6662","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3973611_uploaded_image1_1668985634.jpg"
"1752680743-6663","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3973627_uploaded_image1_1668986246.jpg"
"1752680743-6664","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3973630_uploaded_image1_1668986424.jpg"
"1752680743-6665","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3973621_uploaded_image1_1668985943.jpg"
"1752680743-6666","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","16 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3973631_uploaded_image1_1668986480.jpg"
"1752680743-6667","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3973607_uploaded_image1_1668985452.jpg"
"1752680743-6668","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Baskets Nike Air Jordan 4","16 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4015936_uploaded_image2_1671521548.jpeg"
"1752680743-6669","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Baskets Nike Air jordan","14 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4015930_uploaded_image1_1671521359.jpg"
"1752680743-6670","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Baskets Nike Air Force One","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4015926_uploaded_image1_1671521175.jpg"
"1752680743-6671","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures Berluti homme","70 000CFA","Damel, Dakar, Sénégal","https://images.coinafrique.com/thumb_4015813_uploaded_image2_1671497446.jpeg"
"1752680743-6672","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Baskets Jordan 1 Low","20 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4014516_uploaded_image1_1671410384.jpg"
"1752680743-6673","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4014406_uploaded_image1_1671399864.jpg"
"1752680743-6674","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3970699_uploaded_image1_1668773526.jpg"
"1752680743-6675","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3970708_uploaded_image1_1668773732.jpg"
"1752680743-6676","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3970713_uploaded_image1_1668773800.jpg"
"1752680743-6677","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3970693_uploaded_image1_1668773455.jpg"
"1752680743-6678","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3970689_uploaded_image1_1668773305.jpg"
"1752680743-6679","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4013427_uploaded_image1_1671310799.jpg"
"1752680743-6680","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Jordan homme","20 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4013321_uploaded_image1_1671304785.jpg"
"1752680743-6681","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures Jordan","20 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4013319_uploaded_image1_1671304728.jpg"
"1752680743-6682","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures Jordan","20 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4013311_uploaded_image1_1671304530.jpg"
"1752680743-6683","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4013048_uploaded_image2_1671289894.jpeg"
