web-scraper-order,web-scraper-start-url,Type_Habit,Prix,Adresse,Image_lien-src
"1752683828-974","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Tenue mardi gras","2 000CFA","Saly, Sénégal","https://images.coinafrique.com/thumb_2862996_uploaded_image1_1609531083.jpg"
"1752683828-975","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Tenue mardi gras","7 000CFA","Saly, Sénégal","https://images.coinafrique.com/thumb_2862982_uploaded_image1_1609530664.jpg"
"1752683828-976","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Tenue mardi gras","5 000CFA","Saly, Sénégal","https://images.coinafrique.com/thumb_2862977_uploaded_image1_1609530409.jpg"
"1752683828-977","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Tenue mardi gras","5 000CFA","Saly, Sénégal","https://images.coinafrique.com/thumb_2862973_uploaded_image1_1609530217.jpg"
"1752683828-978","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Tenues mardi gras","8 000CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_2862971_uploaded_image1_1609530110.jpg"
"1752683828-979","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Ensemble blouson-pantalon","12 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2855625_uploaded_image1_1609119933.jpg"
"1752683828-980","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Ensemble blouson-pantalon","12 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2855622_uploaded_image1_1609119638.jpg"
"1752683828-981","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Vêtements enfants","7 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2851844_uploaded_image1_1608894466.jpg"
"1752683828-982","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Robe enfant","Prix sur demande","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2850857_uploaded_image1_1608821060.jpg"
"1752683828-983","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Robes de fées","25 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2848670_uploaded_image1_1608723432.jpg"
"1752683828-984","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Ensemble enfant","12 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2848046_uploaded_image1_1608690285.jpg"
"1752683828-985","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Vêtements bébé","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2847552_uploaded_image1_1608661644.jpg"
"1752683828-986","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Lange-bébé","6 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2842909_uploaded_image1_1608475681.jpg"
"1752683828-987","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Vêtements prêt à porter","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2841444_uploaded_image1_1608391212.jpg"
"1752683828-988","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Blousons  enfant","12 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2837197_uploaded_image1_1608213138.jpg"
"1752683828-989","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Ensemble bébé","3 500CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2831975_uploaded_image1_1608024518.jpg"
"1752683828-990","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Habits garçon","7 000CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_2830504_uploaded_image1_1607959137.jpg"
"1752683828-991","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Robe bébé","6 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2827196_uploaded_image1_1607800123.jpg"
